date,state,positive,probableCases,negative,pending,totalTestResultsSource,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,hospitalizedDischarged,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,dataQualityGrade,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20210211,NY,1504286.0,,,,totalTestEncountersViral,34311547.0,7342.0,,1402.0,,941.0,,,2/10/2021 14:00,2021-02-10T14:00:00Z,02/10 09:00,36743.0,,135657.0,2021-02-10T14:00:00Z,,,,,,,34311547.0,,,,,,,,,,,,36,10099,0,1504286,285499,1504286,,124,0,dfe39aab2ebe18a26dbf27b6092bbb6c8e20ad96,0,0,0,0,0,
20210210,NY,1494187.0,,,,totalTestEncountersViral,34026048.0,7593.0,,1423.0,,955.0,,,2/9/2021 14:00,2021-02-09T14:00:00Z,02/09 09:00,36619.0,,134742.0,2021-02-09T14:00:00Z,,,,,,,34026048.0,,,,,,,,,,,,36,7101,0,1494187,176750,1494187,,138,0,f19b883fd29f6d148380857bf9b21bd2a2fe0618,0,0,0,0,0,
20210209,NY,1487086.0,,,,totalTestEncountersViral,33849298.0,7875.0,,1412.0,,971.0,,,2/8/2021 14:00,2021-02-08T14:00:00Z,02/08 09:00,36481.0,,133869.0,2021-02-08T14:00:00Z,,,,,,,33849298.0,,,,,,,,,,,,36,7866,0,1487086,153648,1487086,,142,0,bdd6da5a607087b663386c652eb1e1a0552dccb5,0,0,0,0,0,
20210208,NY,1479220.0,,,,totalTestEncountersViral,33695650.0,7716.0,,1454.0,,961.0,,,2/7/2021 14:00,2021-02-07T14:00:00Z,02/07 09:00,36339.0,,133470.0,2021-02-07T14:00:00Z,,,,,,,33695650.0,,,,,,,,,,,,36,8448,0,1479220,197183,1479220,,115,0,4ac2cb53035a6b37e8699adee941ee99f5d8f0be,0,0,0,0,0,
20210207,NY,1470772.0,,,,totalTestEncountersViral,33498467.0,7649.0,,1459.0,,979.0,,,2/6/2021 14:00,2021-02-06T14:00:00Z,02/06 09:00,36224.0,,132905.0,2021-02-06T14:00:00Z,,,,,,,33498467.0,,,,,,,,,,,,36,10025,0,1470772,250892,1470772,,145,0,006f63d0019a2d6020ddb520b5d3a8c68003e3cb,0,0,0,0,0,
20210206,NY,1460747.0,,,,totalTestEncountersViral,33247575.0,7804.0,,1481.0,,995.0,,,2/5/2021 14:00,2021-02-05T14:00:00Z,02/05 09:00,36079.0,,132012.0,2021-02-05T14:00:00Z,,,,,,,33247575.0,,,,,,,,,,,,36,11252,0,1460747,261285,1460747,,159,0,7de552b9ca8a062b2b1ae5ef850d396e62d8232e,0,0,0,0,0,
20210205,NY,1449495.0,,,,totalTestEncountersViral,32986290.0,7937.0,,1516.0,,1000.0,,,2/4/2021 14:00,2021-02-04T14:00:00Z,02/04 09:00,35920.0,,131165.0,2021-02-04T14:00:00Z,,,,,,,32986290.0,,,,,,,,,,,,36,8777,0,1449495,203627,1449495,,153,0,3a5a34340c627efcc3e658d81e40f95da9f00117,0,0,0,0,0,
20210204,NY,1440718.0,,,,totalTestEncountersViral,32782663.0,7967.0,,1506.0,,986.0,,,2/3/2021 14:00,2021-02-03T14:00:00Z,02/03 09:00,35767.0,,130302.0,2021-02-03T14:00:00Z,,,,,,,32782663.0,,,,,,,,,,,,36,7414,0,1440718,169186,1440718,,136,0,aee70179b79eb857a9a5083ec8e0e0768612af34,0,0,0,0,0,
20210203,NY,1433304.0,,,,totalTestEncountersViral,32613477.0,8082.0,,1522.0,,1003.0,,,2/2/2021 14:00,2021-02-02T14:00:00Z,02/02 09:00,35631.0,,129378.0,2021-02-02T14:00:00Z,,,,,,,32613477.0,,,,,,,,,,,,36,5925,0,1433304,126489,1433304,,165,0,23a862314c935eb1010e12c193a531fbd1cd8677,0,0,0,0,0,
20210202,NY,1427379.0,,,,totalTestEncountersViral,32486988.0,8067.0,,1503.0,,1004.0,,,2/1/2021 14:00,2021-02-01T14:00:00Z,02/01 09:00,35466.0,,128889.0,2021-02-01T14:00:00Z,,,,,,,32486988.0,,,,,,,,,,,,36,8215,0,1427379,150199,1427379,,147,0,30518bb3bf21c5877305859c9f7a7a2bd1c1dc55,0,0,0,0,0,
20210201,NY,1419164.0,,,,totalTestEncountersViral,32336789.0,8003.0,,1500.0,,987.0,,,1/31/2021 14:00,2021-01-31T14:00:00Z,01/31 09:00,35319.0,,128354.0,2021-01-31T14:00:00Z,,,,,,,32336789.0,,,,,,,,,,,,36,8508,0,1419164,175038,1419164,,141,0,244e7ff8d117584d69a6ff7b396023d0f1fb9e6b,0,0,0,0,0,
20210131,NY,1410656.0,,,,totalTestEncountersViral,32161751.0,7976.0,,1534.0,,1008.0,,,1/30/2021 14:00,2021-01-30T14:00:00Z,01/30 09:00,35178.0,,127798.0,2021-01-30T14:00:00Z,,,,,,,32161751.0,,,,,,,,,,,,36,10793,0,1410656,243066,1410656,,142,0,50ced3ca97e4fb0d1e1f9434b4c5bd5533a0f3df,0,0,0,0,0,
20210130,NY,1399863.0,,,,totalTestEncountersViral,31918685.0,8176.0,,1551.0,,1017.0,,,1/29/2021 14:00,2021-01-29T14:00:00Z,01/29 09:00,35036.0,,126842.0,2021-01-29T14:00:00Z,,,,,,,31918685.0,,,,,,,,,,,,36,12804,0,1399863,269350,1399863,,143,0,81cc15ef2673bb0748f0d2b9a711fa6c097152b3,0,0,0,0,0,
20210129,NY,1387059.0,,,,totalTestEncountersViral,31649335.0,8357.0,,1543.0,,1012.0,,,1/28/2021 14:00,2021-01-28T14:00:00Z,01/28 09:00,34893.0,,125909.0,2021-01-28T14:00:00Z,,,,,,,31649335.0,,,,,,,,,,,,36,12579,0,1387059,270518,1387059,,151,0,75a719daa883eda68aa6884089a321d505aec652,0,0,0,0,0,
20210128,NY,1374480.0,,,,totalTestEncountersViral,31378817.0,8520.0,,1584.0,,1024.0,,,1/27/2021 14:00,2021-01-27T14:00:00Z,01/27 09:00,34742.0,,124976.0,2021-01-27T14:00:00Z,,,,,,,31378817.0,,,,,,,,,,,,36,13398,0,1374480,250668,1374480,,163,0,0c9e61fa47ae104475bcd09bd8e9efed3e93cbdd,0,0,0,0,0,
20210127,NY,1361082.0,,,,totalTestEncountersViral,31128149.0,8771.0,,1558.0,,1027.0,,,1/26/2021 14:00,2021-01-26T14:00:00Z,01/26 09:00,34579.0,,124003.0,2021-01-26T14:00:00Z,,,,,,,31128149.0,,,,,,,,,,,,36,11028,0,1361082,202661,1361082,,172,0,1e75b8299fde174372463a6b27fc4ffe2de432e4,0,0,0,0,0,
20210126,NY,1350054.0,,,,totalTestEncountersViral,30925488.0,8831.0,,1544.0,,1006.0,,,1/25/2021 14:00,2021-01-25T14:00:00Z,01/25 09:00,34407.0,,123094.0,2021-01-25T14:00:00Z,,,,,,,30925488.0,,,,,,,,,,,,36,11064,0,1350054,162938,1350054,,165,0,f8b80bab35631068fdf022cfcb73f61f777c2558,0,0,0,0,0,
20210125,NY,1338990.0,,,,totalTestEncountersViral,30762550.0,8730.0,,1522.0,,1005.0,,,1/24/2021 14:00,2021-01-24T14:00:00Z,01/24 09:00,34242.0,,122544.0,2021-01-24T14:00:00Z,,,,,,,30762550.0,,,,,,,,,,,,36,12003,0,1338990,219538,1338990,,173,0,7f6c4521f0de7eeccdff940a520083609edd2dbb,0,0,0,0,0,
20210124,NY,1326987.0,,,,totalTestEncountersViral,30543012.0,8613.0,,1527.0,,997.0,,,1/23/2021 14:00,2021-01-23T14:00:00Z,01/23 09:00,34069.0,,121923.0,2021-01-23T14:00:00Z,,,,,,,30543012.0,,,,,,,,,,,,36,12720,0,1326987,249955,1326987,,162,0,f10c40266e1a53196ef17a3249a290b2fcb99222,0,0,0,0,0,
20210123,NY,1314267.0,,,,totalTestEncountersViral,30293057.0,8802.0,,1562.0,,1023.0,,,1/22/2021 14:00,2021-01-22T14:00:00Z,01/22 09:00,33907.0,,120901.0,2021-01-22T14:00:00Z,,,,,,,30293057.0,,,,,,,,,,,,36,13786,0,1314267,262106,1314267,,144,0,220295e56bcc26f2ec92448c60ad137bd5aab9e9,0,0,0,0,0,
20210122,NY,1300481.0,,,,totalTestEncountersViral,30030951.0,8846.0,,1546.0,,992.0,,,1/21/2021 14:00,2021-01-21T14:00:00Z,01/21 09:00,33763.0,,119953.0,2021-01-21T14:00:00Z,,,,,,,30030951.0,,,,,,,,,,,,36,15144,0,1300481,268001,1300481,,169,0,a569d23d12d45cf69dcaaeacf854e3148367bcf7,0,0,0,0,0,
20210121,NY,1285337.0,,,,totalTestEncountersViral,29762950.0,9055.0,,1560.0,,1011.0,,,1/20/2021 14:00,2021-01-20T14:00:00Z,01/20 09:00,33594.0,,118889.0,2021-01-20T14:00:00Z,,,,,,,29762950.0,,,,,,,,,,,,36,13886,0,1285337,224569,1285337,,179,0,dcac8b510f4feb7fbc64d2cc287b0f193f5f5070,0,0,0,0,0,
20210120,NY,1271451.0,,,,totalTestEncountersViral,29538381.0,9273.0,,1621.0,,1044.0,,,1/18/2021 14:00,2021-01-18T14:00:00Z,01/18 09:00,33415.0,,117882.0,2021-01-18T14:00:00Z,,,,,,,29538381.0,,,,,,,,,,,,36,13364,0,1271451,195409,1271451,,191,0,2730c4ff975e5751c1b22adb8349ba05612c3d8a,0,0,0,0,0,
20210119,NY,1258087.0,,,,totalTestEncountersViral,29342972.0,9236.0,,1614.0,,1049.0,,,1/18/2021 14:00,2021-01-18T14:00:00Z,01/18 09:00,33224.0,,117052.0,2021-01-18T14:00:00Z,,,,,,,29342972.0,,,,,,,,,,,,36,12512,0,1258087,177269,1258087,,172,0,0dd4f1ede1f1d51cb9379e56d41795826920a433,0,0,0,0,0,
20210118,NY,1245575.0,,,,totalTestEncountersViral,29165703.0,8868.0,,1523.0,,997.0,,,1/17/2021 14:00,2021-01-17T14:00:00Z,01/17 09:00,33052.0,,116502.0,2021-01-17T14:00:00Z,,,,,,,29165703.0,,,,,,,,,,,,36,12185,0,1245575,186205,1245575,,155,0,f4961233d18d0f723e02bf172e6cfd680083dc0c,0,0,0,0,0,
20210117,NY,1233390.0,,,,totalTestEncountersViral,28979498.0,8771.0,,1550.0,,1004.0,,,1/16/2021 14:00,2021-01-16T14:00:00Z,01/16 09:00,32897.0,,115901.0,2021-01-16T14:00:00Z,,,,,,,28979498.0,,,,,,,,,,,,36,13842,0,1233390,246507,1233390,,172,0,30fa5a742bb0feadb5f1665c07fe53c6f2c50830,0,0,0,0,0,
20210116,NY,1219548.0,,,,totalTestEncountersViral,28732991.0,8888.0,,1580.0,,983.0,,,1/15/2021 14:00,2021-01-15T14:00:00Z,01/15 09:00,32725.0,,114868.0,2021-01-15T14:00:00Z,,,,,,,28732991.0,,,,,,,,,,,,36,15998,0,1219548,277286,1219548,,159,0,e42007682da4fb41e209db9fb2bbde1a4e95ab9d,0,0,0,0,0,
20210115,NY,1203550.0,,,,totalTestEncountersViral,28455705.0,8808.0,,1570.0,,962.0,,,1/14/2021 14:00,2021-01-14T14:00:00Z,01/14 09:00,32566.0,,113919.0,2021-01-14T14:00:00Z,,,,,,,28455705.0,,,,,,,,,,,,36,19942,0,1203550,324671,1203550,,187,0,d4af7e3ac1124ce9cdc940a73472eeb3fe980d60,0,0,0,0,0,
20210114,NY,1183608.0,,,,totalTestEncountersViral,28131034.0,8823.0,,1536.0,,956.0,,,1/13/2021 14:00,2021-01-13T14:00:00Z,01/13 09:00,32379.0,,112979.0,2021-01-13T14:00:00Z,,,,,,,28131034.0,,,,,,,,,,,,36,13661,0,1183608,212589,1183608,,204,0,b4db5c311e30f485ab5c9bf22fb56031d9ddeb13,0,0,0,0,0,
20210113,NY,1169947.0,,,,totalTestEncountersViral,27918445.0,8929.0,,1501.0,,924.0,,,1/12/2021 14:00,2021-01-12T14:00:00Z,01/12 09:00,32175.0,,112023.0,2021-01-12T14:00:00Z,,,,,,,27918445.0,,,,,,,,,,,,36,14577,0,1169947,196868,1169947,,168,0,8eba000b701ff43e5f752e9a03c39cddf7624be0,0,0,0,0,0,
20210112,NY,1155370.0,,,,totalTestEncountersViral,27721577.0,8926.0,,1492.0,,909.0,,,1/11/2021 14:00,2021-01-11T14:00:00Z,01/11 09:00,32007.0,,111141.0,2021-01-11T14:00:00Z,,,,,,,27721577.0,,,,,,,,,,,,36,15214,0,1155370,196671,1155370,,166,0,9ad4dc5c462066e90dcb4b3c2d99f8a74e7ff65f,0,0,0,0,0,
20210111,NY,1140156.0,,,,totalTestEncountersViral,27524906.0,8645.0,,1426.0,,891.0,,,1/10/2021 14:00,2021-01-10T14:00:00Z,01/10 09:00,31841.0,,110600.0,2021-01-10T14:00:00Z,,,,,,,27524906.0,,,,,,,,,,,,36,13714,0,1140156,203904,1140156,,169,0,456b1afd33ca454aaaf4a75ab9b33cff007db40b,0,0,0,0,0,
20210110,NY,1126442.0,,,,totalTestEncountersViral,27321002.0,8484.0,,1436.0,,892.0,,,1/9/2021 14:00,2021-01-09T14:00:00Z,01/09 09:00,31672.0,,109982.0,2021-01-09T14:00:00Z,,,,,,,27321002.0,,,,,,,,,,,,36,15355,0,1126442,246836,1126442,,153,0,2b5b21b79195c2e1a02cc0aeb7503beaf6a9dba3,0,0,0,0,0,
20210109,NY,1111087.0,,,,totalTestEncountersViral,27074166.0,8527.0,,1428.0,,876.0,,,1/8/2021 14:00,2021-01-08T14:00:00Z,01/08 09:00,31519.0,,109035.0,2021-01-08T14:00:00Z,,,,,,,27074166.0,,,,,,,,,,,,36,16943,0,1111087,258031,1111087,,190,0,ea8ead444c1647fca553bf9055d7d496d10d447d,0,0,0,0,0,
20210108,NY,1094144.0,,,,totalTestEncountersViral,26816135.0,8561.0,,1475.0,,912.0,,,1/7/2021 14:00,2021-01-07T14:00:00Z,01/07 09:00,31329.0,,108144.0,2021-01-07T14:00:00Z,,,,,,,26816135.0,,,,,,,,,,,,36,18832,0,1094144,243903,1094144,,165,0,b72717447f719791104de3488c015fa6c1943296,0,0,0,0,0,
20210107,NY,1075312.0,,,,totalTestEncountersViral,26572232.0,8548.0,,1424.0,,859.0,,,1/6/2021 14:00,2021-01-06T14:00:00Z,01/06 09:00,31164.0,,107243.0,2021-01-06T14:00:00Z,,,,,,,26572232.0,,,,,,,,,,,,36,17636,0,1075312,238550,1075312,,199,0,34fbd32bbb40853f6936b557e3574c0cc32fe7af,0,0,0,0,0,
20210106,NY,1057676.0,,,,totalTestEncountersViral,26333682.0,8665.0,,1408.0,,851.0,,,1/5/2021 14:00,2021-01-05T14:00:00Z,01/05 09:00,30965.0,,105379.0,2021-01-05T14:00:00Z,,,,,,,26333682.0,,,,,,,,,,,,36,16648,0,1057676,197816,1057676,,163,0,44e5e7d2deb3bee11f524fa956a936340329c1f2,0,0,0,0,0,
20210105,NY,1041028.0,,,,totalTestEncountersViral,26135866.0,8590.0,,1392.0,,851.0,,,1/4/2021 14:00,2021-01-04T14:00:00Z,01/04 09:00,30802.0,,105379.0,2021-01-04T14:00:00Z,,,,,,,26135866.0,,,,,,,,,,,,36,12666,0,1041028,152402,1041028,,154,0,d319ca449fdd175dae8ce02497aad1e6d2a6175a,0,0,0,0,0,
20210104,NY,1028362.0,,,,totalTestEncountersViral,25983464.0,8251.0,,1357.0,,843.0,,,1/3/2021 14:00,2021-01-03T14:00:00Z,01/03 09:00,30648.0,,104939.0,2021-01-03T14:00:00Z,,,,,,,25983464.0,,,,,,,,,,,,36,11209,0,1028362,134360,1028362,,172,0,a9a972aa1377cded765325bd1dea2ac974011126,0,0,0,0,0,
20210103,NY,1017153.0,,,,totalTestEncountersViral,25849104.0,7963.0,,1344.0,,815.0,,,1/2/2021 14:00,2021-01-02T14:00:00Z,01/02 09:00,30476.0,,104402.0,2021-01-02T14:00:00Z,,,,,,,25849104.0,,,,,,,,,,,,36,11368,0,1017153,142345,1017153,,139,0,5b8dcbece3a8abf973659cdf71a94935e0f2e814,0,0,0,0,0,
20210102,NY,1005785.0,,,,totalTestEncountersViral,25706759.0,7814.0,,1321.0,,786.0,,,1/1/2021 14:00,2021-01-01T14:00:00Z,01/01 09:00,30337.0,,103828.0,2021-01-01T14:00:00Z,,,,,,,25706759.0,,,,,,,,,,,,36,15074,0,1005785,202446,1005785,,129,0,b95760497bb735f233e7a72fe79549dad666829c,0,0,0,0,0,
20210101,NY,990711.0,,,,totalTestEncountersViral,25504313.0,7886.0,,1292.0,,776.0,,,12/31/2020 14:00,2020-12-31T14:00:00Z,12/31 09:00,30208.0,,102968.0,2020-12-31T14:00:00Z,,,,,,,25504313.0,,,,,,,,,,,,36,16497,0,990711,219253,990711,,168,0,6a376adc0780df0f198fb2ccfd20abde664a99b4,0,0,0,0,0,
20201231,NY,974214.0,,,,totalTestEncountersViral,25285060.0,7935.0,,1276.0,,723.0,,,12/30/2020 14:00,2020-12-30T14:00:00Z,12/30 09:00,30040.0,,102129.0,2020-12-30T14:00:00Z,,,,,,,25285060.0,,,,,,,,,,,,36,16802,0,974214,216587,974214,,135,0,071fa33cb8401596b076de192c7ff0ef77e2b2d6,0,0,0,0,0,
20201230,NY,957412.0,,,,totalTestEncountersViral,25068473.0,7892.0,,1250.0,,702.0,,,12/29/2020 14:00,2020-12-29T14:00:00Z,12/29 09:00,29905.0,,101295.0,2020-12-29T14:00:00Z,,,,,,,25068473.0,,,,,,,,,,,,36,13422,0,957412,154949,957412,,149,0,d86f78ffdf73d9e03a3a0ad3010c80e9d9139015,0,0,0,0,0,
20201229,NY,943990.0,,,,totalTestEncountersViral,24913524.0,7814.0,,1224.0,,711.0,,,12/28/2020 14:00,2020-12-28T14:00:00Z,12/28 09:00,29756.0,,100442.0,2020-12-28T14:00:00Z,,,,,,,24913524.0,,,,,,,,,,,,36,11438,0,943990,160164,943990,,127,0,bbb9216e571702ccd88adac331a7bce281503d7b,0,0,0,0,0,
20201228,NY,932552.0,,,,totalTestEncountersViral,24753360.0,7559.0,,1222.0,,717.0,,,12/27/2020 14:00,2020-12-27T14:00:00Z,12/27 09:00,29629.0,,100008.0,2020-12-27T14:00:00Z,,,,,,,24753360.0,,,,,,,,,,,,36,10407,0,932552,124866,932552,,118,0,c598cfd70eb223cc78b942867e13e5b9b8117e34,0,0,0,0,0,
20201227,NY,922145.0,,,,totalTestEncountersViral,24628494.0,7183.0,,1187.0,,687.0,,,12/26/2020 14:00,2020-12-26T14:00:00Z,12/26 09:00,29511.0,,99583.0,2020-12-26T14:00:00Z,,,,,,,24628494.0,,,,,,,,,,,,36,7623,0,922145,130299,922145,,115,0,17c5a0f8c585d08d872cb9fbac4c55955880c44d,0,0,0,0,0,
20201226,NY,914522.0,,,,totalTestEncountersViral,24498195.0,6884.0,,1129.0,,638.0,,,12/25/2020 14:00,2020-12-25T14:00:00Z,12/25 09:00,29396.0,,99156.0,2020-12-25T14:00:00Z,,,,,,,24498195.0,,,,,,,,,,,,36,10806,0,914522,201442,914522,,126,0,c3cea52c74332953ac9915ef016c3bed78264324,0,0,0,0,0,
20201225,NY,903716.0,,,,totalTestEncountersViral,24296753.0,6950.0,,1148.0,,621.0,,,12/24/2020 14:00,2020-12-24T14:00:00Z,12/24 09:00,29270.0,,98350.0,2020-12-24T14:00:00Z,,,,,,,24296753.0,,,,,,,,,,,,36,12446,0,903716,226560,903716,,121,0,2ab9c838cd636c6c2badf03aa9634c2917573eb0,0,0,0,0,0,
20201224,NY,891270.0,,,,totalTestEncountersViral,24070193.0,6928.0,,1160.0,,621.0,,,12/23/2020 14:00,2020-12-23T14:00:00Z,12/23 09:00,29149.0,,97600.0,2020-12-23T14:00:00Z,,,,,,,24070193.0,,,,,,,,,,,,36,12568,0,891270,226296,891270,,133,0,743fac2111193ad2fcda4039a438f9edb64183a9,0,0,0,0,0,
20201223,NY,878702.0,,,,totalTestEncountersViral,23843897.0,6864.0,,1166.0,,633.0,,,12/22/2020 14:00,2020-12-22T14:00:00Z,12/22 09:00,29016.0,,96857.0,2020-12-22T14:00:00Z,,,,,,,23843897.0,,,,,,,,,,,,36,11937,0,878702,204361,878702,,166,0,5d0737ae6d71a186d7745bb22a19ed3b9d101b5c,0,0,0,0,0,
20201222,NY,866765.0,,,,totalTestEncountersViral,23639536.0,6661.0,,1126.0,,614.0,,,12/21/2020 14:00,2020-12-21T14:00:00Z,12/21 09:00,28850.0,,96185.0,2020-12-21T14:00:00Z,,,,,,,23639536.0,,,,,,,,,,,,36,9716,0,866765,164868,866765,,141,0,779a2eb14d1e109e9dbf1a8997c1a92c2595a5a5,0,0,0,0,0,
20201221,NY,857049.0,,,,totalTestEncountersViral,23474668.0,6331.0,,1095.0,,613.0,,,12/20/2020 14:00,2020-12-20T14:00:00Z,12/20 09:00,28709.0,,95779.0,2020-12-20T14:00:00Z,,,,,,,23474668.0,,,,,,,,,,,,36,9007,0,857049,156510,857049,,111,0,265ef8a45cda1715cfaeac433ef2bdadc53d0966,0,0,0,0,0,
20201220,NY,848042.0,,,,totalTestEncountersViral,23318158.0,6185.0,,1045.0,,600.0,,,12/19/2020 14:00,2020-12-19T14:00:00Z,12/19 09:00,28598.0,,94579.0,2020-12-19T14:00:00Z,,,,,,,23318158.0,,,,,,,,,,,,36,9957,0,848042,197251,848042,,124,0,cf8e7e8a0cda6765cf39da16587cb671e7c4fbc4,0,0,0,0,0,
20201219,NY,838085.0,,,,totalTestEncountersViral,23120907.0,6208.0,,1088.0,,610.0,,,12/18/2020 14:00,2020-12-18T14:00:00Z,12/18 09:00,28474.0,,94579.0,2020-12-18T14:00:00Z,,,,,,,23120907.0,,,,,,,,,,,,36,9919,0,838085,191476,838085,,130,0,5cdcb94610767064b2d222f344f8ebcf1a194e3b,0,0,0,0,0,
20201218,NY,828166.0,,,,totalTestEncountersViral,22929431.0,6081.0,,1068.0,,592.0,,,12/17/2020 14:00,2020-12-17T14:00:00Z,12/17 09:00,28344.0,,94057.0,2020-12-17T14:00:00Z,,,,,,,22929431.0,,,,,,,,,,,,36,12697,0,828166,249385,828166,,122,0,b2db24de3670a58db3a0c911777c9807661e62bb,0,0,0,0,0,
20201217,NY,815469.0,,,,totalTestEncountersViral,22680046.0,6147.0,,1095.0,,611.0,,,12/16/2020 14:00,2020-12-16T14:00:00Z,12/16 09:00,28222.0,,93418.0,2020-12-16T14:00:00Z,,,,,,,22680046.0,,,,,,,,,,,,36,10914,0,815469,202772,815469,,122,0,6da9a5dae167d6612a83465e4833dfceecb331e1,0,0,0,0,0,
20201216,NY,804555.0,,,,totalTestEncountersViral,22477274.0,6097.0,,1098.0,,611.0,,,12/15/2020 14:00,2020-12-15T14:00:00Z,12/15 09:00,28100.0,,92735.0,2020-12-15T14:00:00Z,,,,,,,22477274.0,,,,,,,,,,,,36,9998,0,804555,160947,804555,,98,0,a6ca7c7f899278ae52257e8661da5f4c056c929f,0,0,0,0,0,
20201215,NY,794557.0,,,,totalTestEncountersViral,22316327.0,5982.0,,1065.0,,580.0,,,12/14/2020 14:00,2020-12-14T14:00:00Z,12/14 09:00,28002.0,,92136.0,2020-12-14T14:00:00Z,,,,,,,22316327.0,,,,,,,,,,,,36,10353,0,794557,194188,794557,,132,0,c0737528691f105c3d81f29b4d0e7a59e5ab27d3,0,0,0,0,0,
20201214,NY,784204.0,,,,totalTestEncountersViral,22122139.0,5712.0,,1040.0,,567.0,,,12/13/2020 14:00,2020-12-13T14:00:00Z,12/13 09:00,27870.0,,91366.0,2020-12-13T14:00:00Z,,,,,,,22122139.0,,,,,,,,,,,,36,9044,0,784204,159844,784204,,85,0,dda1bb41f72acf9712e3ba800493ddaf016e3eaa,0,0,0,0,0,
20201213,NY,775160.0,,,,totalTestEncountersViral,21962295.0,5410.0,,1009.0,,567.0,,,12/12/2020 14:00,2020-12-12T14:00:00Z,12/12 09:00,27785.0,,91366.0,2020-12-12T14:00:00Z,,,,,,,21962295.0,,,,,,,,,,,,36,10194,0,775160,205250,775160,,110,0,58891c1e77f24edf45bb8c257b1fb37208d985a6,0,0,0,0,0,
20201212,NY,764966.0,,,,totalTestEncountersViral,21757045.0,5359.0,,1029.0,,563.0,,,12/11/2020 14:00,2020-12-11T14:00:00Z,12/11 09:00,27675.0,,90747.0,2020-12-11T14:00:00Z,,,,,,,21757045.0,,,,,,,,,,,,36,11129,0,764966,242927,764966,,88,0,a9f3f56f03d11b50547edbccc5409456d4b7e7b1,0,0,0,0,0,
20201211,NY,753837.0,,,,totalTestEncountersViral,21514118.0,5321.0,,1007.0,,546.0,,,12/10/2020 14:00,2020-12-10T14:00:00Z,12/10 09:00,27587.0,,90152.0,2020-12-10T14:00:00Z,,,,,,,21514118.0,,,,,,,,,,,,36,10595,0,753837,212672,753837,,89,0,5b0b6c5e02a88bc330ae99f6774149502801aa24,0,0,0,0,0,
20201210,NY,743242.0,,,,totalTestEncountersViral,21301446.0,5164.0,,994.0,,539.0,,,12/9/2020 14:00,2020-12-09T14:00:00Z,12/09 09:00,27498.0,,89600.0,2020-12-09T14:00:00Z,,,,,,,21301446.0,,,,,,,,,,,,36,10178,0,743242,197406,743242,,94,0,78b2239ed0858380def6e996defde55d22bc7ec0,0,0,0,0,0,
20201209,NY,733064.0,,,,totalTestEncountersViral,21104040.0,4993.0,,952.0,,521.0,,,12/8/2020 14:00,2020-12-08T14:00:00Z,12/08 09:00,27404.0,,89089.0,2020-12-08T14:00:00Z,,,,,,,21104040.0,,,,,,,,,,,,36,10600,0,733064,194595,733064,,97,0,74a0f4e7770826a98a30bc22bf68257674fdff42,0,0,0,0,0,
20201208,NY,722464.0,,,,totalTestEncountersViral,20909445.0,4835.0,,906.0,,493.0,,,12/7/2020 14:00,2020-12-07T14:00:00Z,12/07 09:00,27307.0,,88584.0,2020-12-07T14:00:00Z,,,,,,,20909445.0,,,,,,,,,,,,36,9335,0,722464,162464,722464,,75,0,4414b1cd885347f536dd8a1fa343c1a67a8f44e8,0,0,0,0,0,
20201207,NY,713129.0,,,,totalTestEncountersViral,20746981.0,4602.0,,872.0,,464.0,,,12/6/2020 14:00,2020-12-06T14:00:00Z,12/06 09:00,27232.0,,87949.0,2020-12-06T14:00:00Z,,,,,,,20746981.0,,,,,,,,,,,,36,7302,0,713129,152287,713129,,83,0,fd7628dd835e9ec4acf63adf1984371da4ecbea8,0,0,0,0,0,
20201206,NY,705827.0,,,,totalTestEncountersViral,20594694.0,4442.0,,850.0,,464.0,,,12/5/2020 14:00,2020-12-05T14:00:00Z,12/05 09:00,27149.0,,87949.0,2020-12-05T14:00:00Z,,,,,,,20594694.0,,,,,,,,,,,,36,9702,0,705827,205832,705827,,60,0,a80468e185515e371a7d3b01a39aa57c376688f3,0,0,0,0,0,
20201205,NY,696125.0,,,,totalTestEncountersViral,20388862.0,4318.0,,825.0,,435.0,,,12/4/2020 14:00,2020-12-04T14:00:00Z,12/04 09:00,27089.0,,87473.0,2020-12-04T14:00:00Z,,,,,,,20388862.0,,,,,,,,,,,,36,10761,0,696125,215401,696125,,72,0,5b0adc1ba7bf7fe77e5108a48cb5e2a310b84ea4,0,0,0,0,0,
